id,created_at,text
713900603437621249,2016-03-27 01:29:02,"b""Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1"""
713884076986540037,2016-03-27 00:23:21,b'Vote! #MuttMadness'
713883986972565504,2016-03-27 00:23:00,b'Last one of the night! \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\n\nJack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nPupToGo (37)\nhttps://t.co/MTinHLnAE3\n\nhttps://t.co/ixCQWiGaaF'
713873802665541632,2016-03-26 23:42:32,b'Vote! #MuttMadness'
713873723854622720,2016-03-26 23:42:13,b'1st of 2 match ups tonight \xf0\x9f\x90\xb6\n\nPipsy (16)\nhttps://t.co/nwnSm2voq4\n\nvs\n\nLittle Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nhttps://t.co/ixCQWiGaaF'
713869079979941888,2016-03-26 23:23:46,"b""It's down to the 2016 #MuttMadness Elite Eight! \n\xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\nCheck out the updated bracket here: https://t.co/A4IHxgC4Va"""
713761197720473600,2016-03-26 16:15:05,b'This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9'
713552469163421696,2016-03-26 02:25:40,b'Fav for dogs\nRT for dogs\nIgnore for dogs'
713458778683928576,2016-03-25 20:13:22,b'Vote! #MuttMadness'
713458676313559040,2016-03-25 20:12:58,b'Chompsky (27)\nhttps://t.co/v5GyiqclPP\n\nvs \n\nReady 4 Summer Pup (43)\nhttps://t.co/wxpoxqVF2T\n\nhttps://t.co/ixCQWiGaaF'
713449378879565824,2016-03-25 19:36:01,b'Vote! #MuttMadness'
713449296167845888,2016-03-25 19:35:42,b'Intense match up here:\n\nHarper (35)\nhttps://t.co/bVPzcxcdhe\n\nvs\n\nMongolian Grass Snake (19)\nhttps://t.co/gxbvAKyqt8\n\nhttps://t.co/ixCQWiGaaF'
713440261658046464,2016-03-25 18:59:48,b'Vote! #MuttMadness'
713440147057065984,2016-03-25 18:59:20,b'Dog Petting Dog (26)\nhttps://t.co/IiVu3iBxWT\n\nvs\n\nX-mas Squad (10)\nhttps://t.co/U6CZerBQJ1\n\nhttps://t.co/ixCQWiGaaF'
713434117103345665,2016-03-25 18:35:23,b'Vote! #MuttMadness'
713433999998337024,2016-03-25 18:34:55,b'Second half of round 3 \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nPenguin Pup (31)\nhttps://t.co/Exzz21yclq\n\nvs\n\nChalupa Seal (15)\nhttps://t.co/SpfPUsJOQY\n\nhttps://t.co/ixCQWiGaaF'
713411074226274305,2016-03-25 17:03:49,b'Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq'
713177543487135744,2016-03-25 01:35:51,"b""This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J"""
713175907180089344,2016-03-25 01:29:21,b'Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW'
713101212766375936,2016-03-24 20:32:32,b'Vote #MuttMadness'
713101138137059328,2016-03-24 20:32:14,b'Last match up of the day! \xf0\x9f\x90\xb6\n\nPupToGo (37)\nhttps://t.co/MTinHLnAE3\n\nvs\n\nTyrone (44)\nhttps://t.co/MJoesGofDv\n\nhttps://t.co/ixCQWiGaaF'
713085512949624832,2016-03-24 19:30:09,b'Vote #MuttMadness'
713085446402793473,2016-03-24 19:29:53,b'Jack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nDash (52)\nhttps://t.co/oSToGD1j82\n\nhttps://t.co/ixCQWiGaaF'
713073256543232000,2016-03-24 18:41:27,b'Vote #MuttMadness'
713073150649565184,2016-03-24 18:41:02,b'Little Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nDog Mayor (9)\nhttps://t.co/RwhZrOiMwg\n\nhttps://t.co/ixCQWiGaaF'
713056840289005568,2016-03-24 17:36:13,b'Vote #MuttMadness'
713056739978055682,2016-03-24 17:35:49,b'First match up of the Sweet Sixteen! \xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nMaple (1)\nhttps://t.co/sCyIvz2MPP\n\nvs\n\nPipsy (16)\nhttps://t.co/nwnSm2voq4\n\nhttps://t.co/ixCQWiGaaF'
712809025985978368,2016-03-24 01:11:29,b'This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn'
712717840512598017,2016-03-23 19:09:09,"b""Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2"""
712668654853337088,2016-03-23 15:53:42,b'Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl'
712656150676766720,2016-03-23 15:04:01,b'I think every day should be #NationalPuppyDay'
712438159032893441,2016-03-23 00:37:48,"b""This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul"""
712436371059830784,2016-03-23 00:30:41,b'AHHHAHAHHHH @markiplier'
712309440758808576,2016-03-22 16:06:19,"b'Reminder that we made our first set of stickers available! All are 12/10 would stick\nUse code ""pupper"" at checkout\xf0\x9f\x90\xb6\n\nhttps://t.co/kJIMNyMNKV'"
712105745567911936,2016-03-22 02:36:54,b'PUPDATE: just... so... magical'
712097430750289920,2016-03-22 02:03:52,"b""I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK"""
712092745624633345,2016-03-22 01:45:15,"b""This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG"""
712085617388212225,2016-03-22 01:16:55,b'Say hello to Olive and Ruby. They are best buddies. Both 11/10 \n1 like = 1 buddy https://t.co/yagmFdKlyL'
712077486847352832,2016-03-22 00:44:37,b'RT @USofAustin: Following @dog_rates on snapchat has been a spiritual journey https://t.co/eymzXbw7o5'
712070551444058113,2016-03-22 00:17:03,"b""It's down to the Sweet Sixteen in #MuttMadness \xf0\x9f\x8f\x80\nSome big upsets yesterday!\nRound 3 starts Thursday \xf0\x9f\x90\xb6\n\nCheck it: https://t.co/A4IHxgC4Va"""
712065007010385924,2016-03-21 23:55:01,"b""This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt"""
711998809858043904,2016-03-21 19:31:59,b'RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN'
711992060849553408,2016-03-21 19:05:10,"b""@jackawebster there's just one of me, but IRateDogs just sounds like a bunch of mad dogs"""
711973066037972992,2016-03-21 17:49:41,b'Thank you for giving me an amazing platform to rate all these legendary puppers \xf0\x9f\x98\x98\xf0\x9f\x90\xb6\n\n#LoveTwitter'
711968124745228288,2016-03-21 17:30:03,"b""Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc"""
711743778164514816,2016-03-21 02:38:34,"b""Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg"""
711732680602345472,2016-03-21 01:54:29,b'I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4'
711694788429553666,2016-03-20 23:23:54,b'Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ'
711681328299769856,2016-03-20 22:30:25,b'Vote! #MuttMadness'
711681214625800192,2016-03-20 22:29:58,b'Last one for round 2! \n\nFinnegan (11)\nhttps://t.co/mmh0yJYHYC\n\nvs\n\nReady 4 Summer Pup (43)\nhttps://t.co/wxpoxqVF2T\n\nhttps://t.co/ixCQWiGaaF'
711677245618855936,2016-03-20 22:14:12,b'Vote! #MuttMadness'
711677134515920897,2016-03-20 22:13:45,b'Carlie (6)\nhttps://t.co/K0HrWjGklo\n\nvs\n\nChompsky (27)\nhttps://t.co/v5GyiqclPP\n\nhttps://t.co/ixCQWiGaaF'
711673207359725568,2016-03-20 21:58:09,b'Vote! #MuttMadness'
711673072529641473,2016-03-20 21:57:37,"b""Tristan's Mom (51)\nhttps://t.co/EX6gWRVwPz\n\nvs\n\nMongolian Grass Snake (19)\nhttps://t.co/gxbvAKyqt8\n\nhttps://t.co/ixCQWiGaaF"""
711670798185054215,2016-03-20 21:48:35,b'Vote! #MuttMadness'
711670711463579648,2016-03-20 21:48:14,b'Hurley (3)\nhttps://t.co/A2BcaLUL0x\n\nvs\n\nHarper (35)\nhttps://t.co/bVPzcxcdhe\n\nhttps://t.co/ixCQWiGaaF'
711669430732857344,2016-03-20 21:43:09,b'Follow #MuttMadness and see the bracket here:\nhttps://t.co/A4IHxgC4Va'
711667599646531584,2016-03-20 21:35:52,b'Vote! #MuttMadness'
711667458000691200,2016-03-20 21:35:18,b'X-mas Squad (10)\nhttps://t.co/U6CZerBQJ1\n\nvs\n\nSebastian (42)\nhttps://t.co/e6bskQo3ub\n\nhttps://t.co/ixCQWiGaaF'
711664647871602692,2016-03-20 21:24:08,b'Vote! #MuttMadness'
711664559543730177,2016-03-20 21:23:47,b'Darrel (7)\nhttps://t.co/o2sI3btDH3\n\nvs\n\nDog Petting Dog (26)\nhttps://t.co/IiVu3iBxWT\n\nhttps://t.co/ixCQWiGaaF'
711661736202469376,2016-03-20 21:12:34,b'Vote! #MuttMadness'
711661614689341441,2016-03-20 21:12:05,b'Chalupa Seal (15)\nhttps://t.co/SpfPUsJOQY\n\nvs\n\nInspirational Pup (18)\nhttps://t.co/6PYg7S3HOI\n\nhttps://t.co/ixCQWiGaaF'
711657554707927040,2016-03-20 20:55:57,b'Vote! #MuttMadness'
711657468103946240,2016-03-20 20:55:37,b'8 match ups left in round 2! \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6\n\nKenneth (2)\nhttps://t.co/LhHB2FgMqg\n\nvs\n\nPenguin Pup (31)\nhttps://t.co/Exzz21yclq\n\nhttps://t.co/ixCQWiGaaF'
711655753426313216,2016-03-20 20:48:48,b'@Tootmenot @sophiefortee #lookagain'
711652651650457602,2016-03-20 20:36:28,b'This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW'
711426612307296259,2016-03-20 05:38:16,"b""@EverythingGoats lol he's getting rekt by leaf wizard"""
711391826033446912,2016-03-20 03:20:03,"b""PUPDATE: Archie is not only undercover af, he's also a sticker af (damn) \n\nGet him here \xf0\x9f\x90\xb6 -&gt; https://t.co/qVhTS4B5DV https://t.co/4yWTKJXP4z"""
711363825979756544,2016-03-20 01:28:47,"b'""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK'"
711355296417972224,2016-03-20 00:54:53,b'Vote! #MuttMadness'
711355221469958144,2016-03-20 00:54:35,b'Jerry (53)\nhttps://t.co/eA9SZugivE\n\nvs\n\nTyrone (44)\nhttps://t.co/MJoesGofDv\n\nhttps://t.co/ixCQWiGaaF'
711351162415534081,2016-03-20 00:38:28,b'Vote! #MuttMadness'
711351076415533057,2016-03-20 00:38:07,b'Rubio (5)\nhttps://t.co/zkLNqcuSxV\n\nvs\n\nPupToGo (37)\nhttps://t.co/MTinHLnAE3\n\nhttps://t.co/ixCQWiGaaF'
711345814594056192,2016-03-20 00:17:13,b'Vote! #MuttMadness'
711345730250788867,2016-03-20 00:16:52,b'Dash (52)\nhttps://t.co/oSToGD1j82\n\nvs\n\nDave (20)\nhttps://t.co/gOcKcrV0O5\n\nhttps://t.co/ixCQWiGaaF'
711341767858241536,2016-03-20 00:01:08,b'Vote! #MuttMadness'
711341661914271744,2016-03-20 00:00:42,b'Jack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nBisquick (29)\nhttps://t.co/UPsRYD9psb\n\nhttps://t.co/ixCQWiGaaF'
711335428520026112,2016-03-19 23:35:56,b'Vote! #MuttMadness'
711335301118033920,2016-03-19 23:35:26,b'Dog Mayor (9)\nhttps://t.co/RwhZrOiMwg\n\nvs\n\nPup &amp; Painting (41)\nhttps://t.co/JoQmwy8qtC\n\nhttps://t.co/ixCQWiGaaF'
711330738096963586,2016-03-19 23:17:18,b'Vote! #MuttMadness'
711330659608961025,2016-03-19 23:16:59,b'Little Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nLouis (40)\nhttps://t.co/rCrfNcgLW9\n\nhttps://t.co/ixCQWiGaaF'
711326666505773057,2016-03-19 23:01:07,b'Vote! #MuttMadness'
711326562164072453,2016-03-19 23:00:42,b'Very intense match up here:\n\nPipsy (16)\nhttps://t.co/nwnSm2voq4\n\nvs\n\nDog Jesus (17)\nhttps://t.co/GIO7vz6ZLZ\n\nhttps://t.co/ixCQWiGaaF'
711321345062264832,2016-03-19 22:39:59,b'Vote! #MuttMadness'
711321249776058368,2016-03-19 22:39:36,b'First match of round 2! \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nMaple (1)\nhttps://t.co/sCyIvz2MPP\n\nvs\n\nDunkin (33)\nhttps://t.co/TmVu9E1qev\n\nhttps://t.co/ixCQWiGaaF'
711318097198768128,2016-03-19 22:27:04,b'@CuteEmergency good tweet'
711308030353264640,2016-03-19 21:47:04,b'Pupset Alert \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\xf0\x9f\x90\xb6'
711306686208872448,2016-03-19 21:41:44,"b""What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz"""
711031623245021184,2016-03-19 03:28:43,"b""PUPDATE: Obi is still camera shy. He's working on being less camera shy"""
711008018775851008,2016-03-19 01:54:56,b'This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW'
710997087345876993,2016-03-19 01:11:29,b'Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD'
710994010027008001,2016-03-19 00:59:16,"b""Here's the list of the #MuttMadness match ups for the rest of round one! Vote on any you missed! &lt;3\nhttps://t.co/BJohbaV7qW"""
710985820828770304,2016-03-19 00:26:43,b'Vote! #MuttMadness'
710985663475277824,2016-03-19 00:26:06,b'33 Pup Squad (22)\nhttps://t.co/zTYH6Xv19J\n\nvs\n\nReady 4 Summer Pup (43)\nhttps://t.co/wxpoxqVF2T\n\nhttps://t.co/ixCQWiGaaF'
710983263997845504,2016-03-19 00:16:34,b'Vote! #MuttMadness'
710983141406732288,2016-03-19 00:16:04,b'Finnegan (11)\nhttps://t.co/mmh0yJYHYC\n\nvs\n\nUlysses (54)\nhttps://t.co/DMmwF7drja\n\nhttps://t.co/ixCQWiGaaF'
710980485091106820,2016-03-19 00:05:31,b'Vote! #MuttMadness'
710980373346455552,2016-03-19 00:05:05,b'Chompsky (27)\nhttps://t.co/v5GyiqclPP\n\nvs\n\nCumberfloof (36)\nhttps://t.co/S1MtwdMxyA\n\nhttps://t.co/ixCQWiGaaF'
710979172525588480,2016-03-19 00:00:18,b'Vote! #MuttMadness'
710979056645361666,2016-03-18 23:59:51,b'Carlie (6)\nhttps://t.co/K0HrWjGklo\n\nvs\n\nRodney (59)\nhttps://t.co/VSQAAcjpX9\n\nhttps://t.co/ixCQWiGaaF'
710976636515184640,2016-03-18 23:50:14,b'Vote! #MuttMadness'
710976513081004033,2016-03-18 23:49:44,b'Mongolian Grass Snake (19)\nhttps://t.co/gxbvAKyqt8\n\nvs\n\nAsher (46)\nhttps://t.co/KMujwTHViP\n\nhttps://t.co/ixCQWiGaaF'
710971909886836737,2016-03-18 23:31:27,b'Vote! #MuttMadness'
710971794954518528,2016-03-18 23:30:59,"b""Few more to go \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80\n\nSpooky Pupper (14)\nhttps://t.co/xMFgcKG9Sj\n\nvs\n\nTristan's Mom (51)\nhttps://t.co/EX6gWRVwPz\n\nhttps://t.co/ixCQWiGaaF"""
710969898550370304,2016-03-18 23:23:27,b'Vote! #MuttMadness'
710969771177680897,2016-03-18 23:22:57,b'Kenny (30)\nhttps://t.co/z9QM421xoq\n\nvs\n\nHarper (35)\nhttps://t.co/bVPzcxcdhe\n\nhttps://t.co/ixCQWiGaaF'
710966587545751554,2016-03-18 23:10:18,b'Vote! #MuttMadness'
710966498219708420,2016-03-18 23:09:56,b'Hurley (3)\nhttps://t.co/A2BcaLUL0x\n\nvs\n\nKarma (63)\nhttps://t.co/Pbj2uhdfXO\n\nhttps://t.co/ixCQWiGaaF'
710957958272831488,2016-03-18 22:36:00,b'Vote! #MuttMadness'
710957865608093696,2016-03-18 22:35:38,b'Carly (23)\nhttps://t.co/0GjUdP25CM\n\nvs\n\nSebastian (42)\nhttps://t.co/e6bskQo3ub\n\nhttps://t.co/ixCQWiGaaF'
710955972257325061,2016-03-18 22:28:07,b'Vote! #MuttMadness'
710955822784880643,2016-03-18 22:27:31,b'X-mas Squad (10)\nhttps://t.co/U6CZerBQJ1\n\nvs\n\n3 Generations of Pup (55)\nhttps://t.co/hfRNKawB2q\n\nhttps://t.co/ixCQWiGaaF'
710952027975782400,2016-03-18 22:12:26,b'Vote! #MuttMadness'
710951915354509312,2016-03-18 22:12:00,b'Dog Petting Dog (26)\nhttps://t.co/IiVu3iBxWT\n\nvs\n\nCharlie (39)\nhttps://t.co/X8uNXUIjpN\n\nhttps://t.co/ixCQWiGaaF'
710915378730438656,2016-03-18 19:46:49,b'Vote! #MuttMadness'
710915268046929920,2016-03-18 19:46:22,b'Darrel (7)\nhttps://t.co/o2sI3btDH3\n\nvs\n\nFlying Louis (58)\nhttps://t.co/YgmscHoBmp\n\nhttps://t.co/ixCQWiGaaF'
710906572428484608,2016-03-18 19:11:49,b'Vote! #MuttMadness'
710906447018770433,2016-03-18 19:11:19,b'Inspirational Pup (18)\nhttps://t.co/6PYg7S3HOI\n\nvs\n\nRicky (47)\nhttps://t.co/Ty0lYttZXY\n\nhttps://t.co/ixCQWiGaaF'
710898232646356992,2016-03-18 18:38:41,b'Vote! #MuttMadness'
710898125045682176,2016-03-18 18:38:15,b'Chalupa Seal (15)\nhttps://t.co/SpfPUsJOQY\n\nvs\n\nBeau &amp; Wilbur (50)\nhttps://t.co/Teolxa2rCr\n\nhttps://t.co/ixCQWiGaaF'
710888711957909504,2016-03-18 18:00:51,b'Vote! #MuttMadness'
710888593271754753,2016-03-18 18:00:22,b'Big match up here \xf0\x9f\x90\xb6\n\nPenguin Pup (31)\nhttps://t.co/Exzz21yclq\n\nvs\n\nLife Changing Pup (34)\nhttps://t.co/c4FX96hpbu\n\nhttps://t.co/ixCQWiGaaF'
710877171255001088,2016-03-18 17:14:59,b'Vote! #MuttMadness'
710877049691492352,2016-03-18 17:14:30,b'\xf0\x9f\x8f\x80 #MuttMadness \xf0\x9f\x8f\x80\n\nKenneth (2)\nhttps://t.co/LhHB2FgMqg\n\nvs\n\nRiver (63)\nhttps://t.co/rJrBVer9jw\n\nhttps://t.co/ixCQWiGaaF'
710856684244230144,2016-03-18 15:53:35,"b""Second half of round one will begin in a little bit. There's still a few hours to cast your vote for the match ups in the link above \xf0\x9f\x90\xb6\xf0\x9f\x8f\x80"""
710850046456107009,2016-03-18 15:27:12,"b""Day 94 in the bubble: I've begun to respect the bubble. It is my home. The isolation has changed me... perhaps for the better"""
710844581445812225,2016-03-18 15:05:29,"b""This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM"""
710833117892898816,2016-03-18 14:19:56,"b""Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq"""
710664215107932160,2016-03-18 03:08:47,b'PUPDATE: found him in the fridge again smh'
710658690886586372,2016-03-18 02:46:49,"b""Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12"""
710624319701786624,2016-03-18 00:30:15,b'The first 16 #MuttMadness match ups have begun! I made a list of all of them! Vote on any u missed &lt;3 sorry for spam\nhttps://t.co/3M7s8Zgmyt'
710609963652087808,2016-03-17 23:33:12,"b""I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy"""
710588934686908417,2016-03-17 22:09:38,"b""This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV"""
710575704568700928,2016-03-17 21:17:04,b'Vote! #MuttMadness'
710575585270108161,2016-03-17 21:16:36,b'Sammy (21)\nhttps://t.co/x69V2cRl1k\n\nvs\n\nTyrone (44)\nhttps://t.co/MJoesGofDv\n\nhttps://t.co/ixCQWiGaaF'
710573359432658944,2016-03-17 21:07:45,b'Vote! #MuttMadness'
710573257334853635,2016-03-17 21:07:21,b'Phil (12)\nhttps://t.co/2TeK8kfPOz\n\nvs\n\nJerry (53)\nhttps://t.co/eA9SZugivE\n\nhttps://t.co/ixCQWiGaaF'
710570889075621889,2016-03-17 20:57:56,b'Vote! #MuttMadness'
710570778383794176,2016-03-17 20:57:29,b'Phineas (28)\nhttps://t.co/a5wczGRoeM\n\nvs\n\nPupToGo (37)\nhttps://t.co/MTinHLnAE3\n\nhttps://t.co/ixCQWiGaaF'
710567201187762176,2016-03-17 20:43:17,b'Vote! #MuttMadness'
710567107575074816,2016-03-17 20:42:54,b'Rubio (5)\nhttps://t.co/zkLNqcuSxV\n\nvs\n\nWalker (60)\nhttps://t.co/bj5iUrDuXZ\n\nhttps://t.co/ixCQWiGaaF'
710564306019078145,2016-03-17 20:31:46,b'Vote! #MuttMadness'
710564181850849280,2016-03-17 20:31:17,b'Dave (20)\nhttps://t.co/gOcKcrV0O5\n\nvs\n\nTwister Dog (45)\nhttps://t.co/bonWTsg0PL\n\nhttps://t.co/ixCQWiGaaF'
710559390357704704,2016-03-17 20:12:14,b'Vote! #MuttMadness'
710559263987507201,2016-03-17 20:11:44,b'Reese (13)\nhttps://t.co/jyIYn8gKTb\n\nvs\n\nDash (52)\nhttps://t.co/oSToGD1j82\n\nhttps://t.co/ixCQWiGaaF'
710555488581251072,2016-03-17 19:56:44,b'Vote! #MuttMadness'
710555372038258688,2016-03-17 19:56:16,b'Bisquick (29)\nhttps://t.co/UPsRYD9psb\n\nvs\n\nOlive (36)\nhttps://t.co/osPfzTZpYP\n\nhttps://t.co/ixCQWiGaaF'
710551664814592000,2016-03-17 19:41:32,b'Vote! #MuttMadness'
710551569016737793,2016-03-17 19:41:10,b'Jack (4)\nhttps://t.co/T9uLhMATre\n\nvs\n\nMalikai (61)\nhttps://t.co/IzgxNEss8i\n\nhttps://t.co/ixCQWiGaaF'
710546247493492736,2016-03-17 19:20:01,b'Vote! #MuttMadness'
710546070401474560,2016-03-17 19:19:19,b'Frankie (24)\nhttps://t.co/QsgNmsIvpC\n\nvs\n\nPup &amp; Painting (41)\nhttps://t.co/JoQmwxQP52\n\nhttps://t.co/ixCQWiXL2d'
710543039715020803,2016-03-17 19:07:16,b'Vote!'
710542881447084032,2016-03-17 19:06:38,b'Dog Mayor (9)\nhttps://t.co/RwhZrOiMwg\n\nvs\n\nTorque (56)\nhttps://t.co/6pBAkRu1zq\n\nhttps://t.co/ixCQWiGaaF'
710537461848530944,2016-03-17 18:45:06,b'Vote!'
710537332106117122,2016-03-17 18:44:35,b'Airplane Pup (25)\nhttps://t.co/b4eiho3a0C\n\nvs\n\nLouis (40)\nhttps://t.co/rCrfNcgLW9\n\nhttps://t.co/ixCQWiGaaF'
710530626433249281,2016-03-17 18:17:57,b'Vote!'
710530464931581952,2016-03-17 18:17:18,b'Little Bush Dog (8)\nhttps://t.co/JPPxvzjs15\n\nvs\n\nBaxter (57)\nhttps://t.co/nPLFW6OfxQ\n\nhttps://t.co/ixCQWiGaaF'
710524815367610368,2016-03-17 17:54:51,b'Vote!'
710524640121266177,2016-03-17 17:54:09,b'Dog Jesus (17)\nhttps://t.co/GIO7vz6ZLZ\n\nvs\n\nPippin (48)\nhttps://t.co/6jS92DbmJL\n\nhttps://t.co/ixCQWiGaaF'
710521887772827649,2016-03-17 17:43:13,b'Vote!'
710521763944333314,2016-03-17 17:42:44,b'Pipsy (16)\nhttps://t.co/nwnSm2voq4\n\nvs\n\nBo (49)\nhttps://t.co/MkrdX757XM\n\nhttps://t.co/ixCQWiGaaF'
710519157721341952,2016-03-17 17:32:22,b'Vote!'
710518979593441281,2016-03-17 17:31:40,b'Squishy (32)\nhttps://t.co/uqWcfv3kvQ\n\nvs\n\nDunkin (33)\nhttps://t.co/TmVu9E1qev\n\nhttps://t.co/ixCQWiGaaF'
710516073813164032,2016-03-17 17:20:07,b'Vote!'
710515969429479424,2016-03-17 17:19:42,b'Maple (1)\nhttps://t.co/sCyIvz2MPP\n\nVince (64)\nhttps://t.co/vJijrLDeFT\n\nhttps://t.co/ixCQWiGaaF'
710301247291658240,2016-03-17 03:06:28,b'PUPDATE: Tyrone is now a sticker as well as an eyeless leaf wizard (whoa)\n\nGet him here! -&gt; https://t.co/Lcyb9Y3Kbv https://t.co/FlcxBf16kg'
710296729921429505,2016-03-17 02:48:31,b'This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq'
710291806806740992,2016-03-17 02:28:57,"b""RT @katie_a_rob: When your boyfriend drags you to a sports game but you're lowkey filling out ur @dog_rates Mutt Madness bracket https://t.\xe2\x80\xa6"""
710283270106132480,2016-03-17 01:55:02,"b""This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ"""
710272297844797440,2016-03-17 01:11:26,b'We \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb only \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb rate \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2'
710269109699739648,2016-03-17 00:58:46,"b""The squad is back for St. Patrick's Day! \xe2\x98\x98 \xf0\x9f\x92\x9a\n13/10 for all https://t.co/OcCDb2bng5"""
710246875396440064,2016-03-16 23:30:25,b'Mutt Madness info! \xf0\x9f\x90\xb6 \xf0\x9f\x8f\x80 https://t.co/pltryBBjvD'
710154919995691009,2016-03-16 17:25:01,"b""I'm so sorry guys. I've just been informed that this is actually Carrie Underwood. Please only send dogs. Thank you"""
710153181850935296,2016-03-16 17:18:07,"b""This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I"""
710144132329676801,2016-03-16 16:42:09,"b'We announced our first set of stickers! Use code ""puppers"" at checkout \xf0\x9f\x90\xb6\xf0\x9f\x90\xbe\n\nShop now: https://t.co/kKZQtAhCEw https://t.co/jcIztx3TFa'"
710140971284037632,2016-03-16 16:29:35,"b""This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12"""
710117014656950272,2016-03-16 14:54:24,"b""This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV"""
710115716360486914,2016-03-16 14:49:14,b'@MikeyPesa @briellefechner Mike...'
709944331814215680,2016-03-16 03:28:13,"b""PUPDATE: snag the sticker version if you're a fan of Finnegan the swing dog :)\n\nShop here: https://t.co/UHGc9JFFkF https://t.co/P5fBUxIvmo"""
709918798883774466,2016-03-16 01:46:45,"b""Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG"""
